Country Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Liberia,450,370,400,420,420,420,440,450,490,400,430,450,449.9999881,479.9999893,560.0000024,670.0000167,689.9999976,639.9999857,540.0000215,540.0000215,730.0000191,850.0000238,949.9999881,920.0000167,1220.000029,1259.99999,1409.999967,1279.999971,1129.999995,1179.999948
Libya,28600,28820,26340,30580,38640,43480,45430,42200,41900,43220,44720,44450,45590.00015,48919.99817,48459.99908,52990.00168,52919.99817,49389.99939,53270.00046,56400.00153,59549.99924,41950.00076,57630.00107,58610.00061,58000,51330.00183,50950.00076,55159.99985,56619.99893,56799.99924
Liechtenstein,200,210,210,220,200,200,210,220,230,230,220,210,219.9999988,230.0000042,230.0000042,230.0000042,230.0000042,200.000003,219.9999988,209.9999934,189.9999976,180.0000072,189.9999976,189.9999976,159.9999964,159.9999964,150.000006,159.9999964,140.0000006,150.000006
Lithuania,32220,34290,19980,15740,14810,13740,14230,13920,14710,12250,10510,11150,11220.00027,11229.99954,11909.99985,12829.99992,13020.00046,13210.00004,13060.00042,11689.99958,12600.00038,11850.00038,11930.00031,11329.99992,10859.99966,11069.99969,11199.99981,11220.00027,11649.99962,11729.99954
Luxembourg,11290,11750,11440,11650,10810,8660,8740,8240,7570,7920,8560,9120,9819.999695,10239.99977,11659.99985,11909.99985,11720.00027,11109.99966,11020.00046,10439.99958,11029.99973,10899.99962,10689.99958,10149.99962,9649.999619,9130.000114,8850.000381,9000,9319.999695,9489.999771
"Macao SAR, China",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,890,950,960,1000,1210,1370,1310,1420,1630,1670,1650,1670,1120.000005,1549.999952,1649.999976,1710.000038,1639.999986,1720.000029,1779.999971,1690.000057,1870.000005,2190.000057,2740.00001,2930.000067,3009.99999,3279.999971,3180.000067,3470.000029,3349.999905,4119.999886
Malawi,550,640,630,720,740,750,740,770,750,790,710,680,680.0000072,750,769.9999809,759.9999905,779.9999714,829.9999833,959.9999785,980.0000191,889.9999857,930.0000072,949.9999881,980.0000191,850.0000238,930.0000072,1120.000005,1190.000057,1379.999995,1450.000048
Malaysia,54620,65100,67170,73040,79740,86310,98640,106020,105690,114450,124360,129460,136380.0049,144490.0055,158270.0043,167419.9982,174100.0061,189940.0024,202910.0037,181929.9927,200220.0012,202740.0055,205809.9976,223660.0037,236649.9939,236539.9933,235960.0067,227619.9951,244410.0037,253270.0043
Maldives,160,160,230,200,200,260,280,340,310,430,460,480,620.0000048,529.9999714,750,720.0000286,870.0000048,870.0000048,870.0000048,910.0000262,959.9999785,1009.99999,1139.999986,1129.999995,1370.000005,1370.000005,1759.99999,1860.000014,2099.999905,2109.999895
Mali,10,10,10,10,10,10,0,10,..,..,1410,1610,1399.999976,1399.999976,1480.000019,1649.999976,1889.999986,2069.999933,2079.999924,2509.99999,2779.999971,3119.999886,3109.999895,3220.000029,3380.000114,3650.000095,4670.000076,5179.999828,5469.99979,5829.999924
Malta,2310,2210,2170,2810,2510,2380,2320,2470,2370,2410,2130,2490,2319.999933,2609.999895,2599.999905,2630.000114,2650.000095,2720.000029,2720.000029,2509.99999,2589.999914,2569.999933,2720.000029,2369.999886,2359.999895,1659.999967,1350.000024,1519.999981,1549.999952,1659.999967
Marshall Islands,..,..,80,90,90,90,90,90,100,100,100,110,119.9999973,109.9999994,129.9999952,140.0000006,140.0000006,140.0000006,129.9999952,140.0000006,140.0000006,140.0000006,140.0000006,140.0000006,150.000006,150.000006,180.0000072,180.0000072,180.0000072,180.0000072
Mauritania,940,980,1010,1050,1070,1170,1230,1230,1240,1300,1270,1400,1549.999952,1480.000019,1639.999986,1509.99999,1730.000019,1990.00001,1899.999976,2349.999905,2400.000095,2460.000038,2730.000019,2589.999914,2900.000095,3559.999943,3259.99999,3490.00001,3690.000057,3950.000048
Mauritius,1160,1250,1320,1470,1510,1550,1610,1620,1790,2200,2430,2570,2609.999895,2750,2769.999981,2960.000038,3299.999952,3400.000095,3470.000029,3420.000076,3660.000086,3640.000105,3730.000019,3819.999933,3950.000048,3960.000038,4039.999962,4170.000076,4130.000114,4170.000076
Mexico,269580,288000,291680,300670,326500,306840,322700,342480,365140,355180,379180,378830,386000,404690.0024,414100.0061,432190.0024,448299.9878,457119.9951,459549.9878,448369.9951,462869.9951,478399.9939,486450.0122,475739.9902,462239.9902,471630.0049,473309.9976,471579.9866,452570.0073,449269.989
"Micronesia, Fed. Sts.",..,..,110,110,110,120,120,120,130,130,130,150,140.0000006,159.9999964,159.9999964,159.9999964,140.0000006,140.0000006,119.9999973,129.9999952,109.9999994,119.9999973,129.9999952,140.0000006,140.0000006,150.000006,170.0000018,180.0000072,170.0000018,180.0000072
Moldova,30530,24600,20320,17410,14140,12140,10400,9580,8650,7350,6710,7020,7179.999828,7769.999981,7780.00021,8180.000305,7980.000019,8140.000343,8149.999619,7639.999866,8300.000191,8340.000153,8140.000343,7179.999828,7710.000038,8020.000458,8140.000343,8060.00042,8539.999962,8859.999657
Monaco,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,12970,14760,12860,11850,10320,10280,8690,8520,8550,8610,9000,8970,9600.000381,9310.00042,9560.00042,11060.00042,12420.00008,13020.00046,12970.00027,13640.00034,14310.00042,15729.99954,17139.99939,18379.99916,18120.00084,17299.99924,18170.00008,19579.99992,21549.99924,23069.99969
Montenegro,1920,1360,1480,1290,1260,1330,1550,1670,1760,1210,1520,1670,1769.999981,1889.999986,2039.999962,2000,2180.000067,2099.999905,2690.000057,1750,2579.999924,2539.999962,2329.999924,2269.999981,2220.000029,2359.999895,2150.000095,2269.999981,2500,2599.999905
Morocco,21500,23120,24880,25580,27710,28790,28480,29900,30630,32200,32880,36270,37470.00122,37250,40990.00168,43580.00183,45000,46349.99847,48630.00107,48750,51759.99832,55939.99863,58080.00183,57590.00015,58689.99863,60409.99985,60319.99969,63520.00046,64959.99908,71480.00336
Mozambique,1120,940,1100,1290,1100,1170,1160,1290,1240,1230,1430,1410,1570.000052,1899.999976,1909.999967,1710.000038,1860.000014,2230.000019,2240.00001,2490.00001,2680.000067,3349.999905,3680.000067,4199.999809,4860.000134,5519.999981,7280.00021,7210.000038,6949.999809,7500
Myanmar,4080,4020,4280,4810,5650,6940,7310,7250,7910,8710,9440,8350,8300.000191,10489.99977,10149.99962,10720.00027,9970.000267,10390.00034,7900.000095,7489.999771,8130.000114,8689.99958,11960.00004,13600.00038,17040.00092,19040.00092,21860.00061,32500,32939.99863,36720.00122
